timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,-319,-700,1913,94,-33,-91
10,-370,-790,1971,33,-113,-19
20,-313,-788,1881,36,-63,67
30,-279,-1008,2090,-69,-93,128
40,-284,-1181,2246,-59,-223,107
50,-217,-1353,2322,62,-293,-151
60,-209,-1492,2317,154,-549,-296
70,-188,-1440,2351,650,-721,-211
80,-181,-1382,2347,497,-1074,-725
90,-122,-1227,2090,523,-1119,-688
100,-138,-1182,2064,385,-1229,-719
110,-93,-1052,1870,478,-1188,-726
120,-109,-1087,1889,526,-1146,-787
130,-10,-1088,1830,537,-1228,-965
140,-68,-1014,1826,609,-1252,-1088
150,-31,-810,1712,643,-1233,-1029
160,-59,-709,1381,667,-1036,-1010
170,23,-630,1460,677,-727,-957
180,100,-520,1527,636,-585,-961
190,130,-477,1387,611,-475,-890
200,117,-490,1183,593,-49,-1014
210,269,-488,1360,575,177,-790
220,155,-433,1381,526,404,-901
230,101,-386,1563,493,499,-863
240,41,-350,1710,791,626,-1199
250,23,-187,1788,1015,749,-3318
260,-53,-55,1984,565,726,-1049
270,-69,62,1773,437,798,-541
280,-34,42,1827,226,709,-366
290,-21,35,1652,197,960,-225
300,36,-77,1880,237,853,-38
310,-7,-161,1825,201,924,-128
320,-32,-96,1950,98,765,-98
330,-140,115,1932,-213,788,32
340,-247,289,1858,-459,896,235
350,-222,218,2078,-497,956,517
360,-237,-170,1747,-421,920,675
370,-145,-441,2068,-415,1214,562
380,-110,-626,2244,-349,884,275
390,-135,-613,2067,-244,863,149
400,-292,-371,1907,-349,904,115
410,-286,-272,1976,-485,1018,182
420,-353,-96,1997,-513,1114,400
430,-342,-138,2022,-589,1080,518
440,-228,-411,2275,-489,996,770
450,-369,-720,2221,-743,906,463
460,-421,-662,1887,-623,1015,209
470,-393,-657,1933,-1008,1504,279
480,-465,-613,2257,-1271,1319,468
490,-463,-544,2287,-1330,1114,657
500,-504,-728,2359,-1263,876,816
510,-504,-1061,2729,-866,545,791
520,-509,-1241,2665,-499,116,597
530,-482,-1269,2402,-254,-91,397
540,-496,-1383,2159,-246,-285,137
550,-546,-1290,2146,-238,-227,-32
560,-601,-1138,2320,-170,-242,-162
570,-622,-1102,2362,42,-328,-242
580,-617,-1066,2144,86,-325,-199
590,-593,-1051,2337,-90,-423,-794
600,-515,-1078,2467,190,-614,-277
610,-552,-1070,2236,378,-711,-376
620,-467,-1038,2186,380,-908,-570
630,-462,-1097,2271,506,-1096,-839
640,-309,-1158,2117,768,-1329,-719
650,-393,-1176,1796,906,-1197,-864
660,-352,-1122,1740,933,-1067,-953
670,-265,-945,1752,857,-1186,-967
680,-230,-922,1710,819,-1096,-1033
690,-204,-852,1691,886,-870,-1166
700,-154,-765,1872,1025,-939,-1135
710,-114,-693,1704,1152,-1022,-1191
720,-117,-696,1627,1273,-1087,-1188
730,-61,-744,1440,1283,-840,-1144
740,23,-734,1758,1284,-783,-1313
750,25,-746,1606,1315,-721,-1434
760,28,-592,1632,1321,-694,-1504
770,51,-581,1240,1283,-595,-1546
780,44,-471,1113,1280,-87,-1620
790,53,-258,1357,1179,151,-1705
800,16,-103,1618,1094,8,-1579
810,-66,21,1539,1065,-44,-1416
820,-10,116,1613,1155,260,-1270
830,-146,329,2024,1100,72,-1242
840,-281,653,1740,855,79,-942
850,-202,755,1930,733,233,-660
860,-189,817,2142,586,217,-391
870,-114,717,2093,460,249,-140
880,-44,506,2333,381,239,-63
890,-44,199,1900,157,163,12
900,52,315,2246,-159,421,-77
910,51,224,2287,-130,147,10
920,160,55,2247,-46,380,-94
930,139,88,2389,-58,110,21
940,83,129,2248,-52,-16,42
950,65,59,2142,19,13,58
960,100,3,2117,-40,-8,-19
970,150,20,2078,-111,95,-26
980,148,52,2209,-33,-105,61
990,112,-9,2010,-60,34,80
